@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
106,'2021/01/06 03:33:53:007',1,-9349281,-7636610,-5396311,-1249810,-131587,-131587,-525832,-4605256,-7633528,-9016977,-10071206,-7964547,-4870226,-986640,-131587,-131587,-197380,-2695713,-7040105,-9870744,-9874342,-8556431,-6581104,-3354936,-460296,-197380,-788750,-4933193,-8290430,-10003356,-10269876,-9675429,-9014930,-7434868,-5131340,-3617588,-2894127,-7960185,-10197914,-10923947,-11715522,-11582653,-11121587,-10264992,-9014656,-8422263,-6643552,-9473682,-11579827,-12501442,-12307660,-12372683,-12306120,-11779262,-10791845,-10988966,-11316652,-8947603,-12633288,-13160144,-13096919,-13096150,-13095893,-12963534,-11648699,-11583421,-12173762,-11646140,-12172998,-13161686,-13951712,-13885406,-13885149,-13752790,-12897989,-12964557,-13095890,-13489621,-12501709,-13556443,-14412005,-14345698,-14476514,-13818836,-13160899,-13490383,-13884634,-14212827,-14015966,-13818332,-14477284,-14542821,-14542563,-13950422,-13227718,-13885144,-14082013,-14213598,-14542050,-13556444,0,0,0.88,0
107,'2021/01/06 03:33:53:008',1,-9349281,-7636610,-5396311,-1249810,-131587,-131587,-525832,-4605256,-7633528,-9016977,-10071206,-7964547,-4870226,-986640,-131587,-131587,-197380,-2695713,-7040105,-9870744,-9874342,-8556431,-6581104,-3354936,-460296,-197380,-788750,-4933193,-8290430,-10003356,-10269876,-9675429,-9014930,-7434868,-5131340,-3617588,-2894127,-7960185,-10197914,-10923947,-11715522,-11582653,-11121587,-10264992,-9014656,-8422263,-6643552,-9473682,-11579827,-12501442,-12307660,-12372683,-12306120,-11779262,-10791845,-10988966,-11316652,-8947603,-12633288,-13160144,-13096919,-13096150,-13095893,-12963534,-11648699,-11583421,-12173762,-11646140,-12172998,-13161686,-13951712,-13885406,-13885149,-13752790,-12897989,-12964557,-13095890,-13489621,-12501709,-13556443,-14412005,-14345698,-14476514,-13818836,-13160899,-13490383,-13884634,-14212827,-14015966,-13818332,-14477284,-14542821,-14542563,-13950422,-13227718,-13885144,-14082013,-14213598,-14542050,-13556444,0,0,0.88,0
108,'2021/01/06 03:33:53:008',1,-9349281,-7636610,-5396311,-1249810,-131587,-131587,-525832,-4605256,-7633528,-9016977,-10071206,-7964547,-4870226,-986640,-131587,-131587,-197380,-2695713,-7040105,-9870744,-9874342,-8556431,-6581104,-3354936,-460296,-197380,-788750,-4933193,-8290430,-10003356,-10269876,-9675429,-9014930,-7434868,-5131340,-3617588,-2894127,-7960185,-10197914,-10923947,-11715522,-11582653,-11121587,-10264992,-9014656,-8422263,-6643552,-9473682,-11579827,-12501442,-12307660,-12372683,-12306120,-11779262,-10791845,-10988966,-11316652,-8947603,-12633288,-13160144,-13096919,-13096150,-13095893,-12963534,-11648699,-11583421,-12173762,-11646140,-12172998,-13161686,-13951712,-13885406,-13885149,-13752790,-12897989,-12964557,-13095890,-13489621,-12501709,-13556443,-14412005,-14345698,-14476514,-13818836,-13160899,-13490383,-13884634,-14212827,-14015966,-13818332,-14477284,-14542821,-14542563,-13950422,-13227718,-13885144,-14082013,-14213598,-14542050,-13556444,0,0,0.88,0
109,'2021/01/06 03:33:53:008',1,-9349281,-7636610,-5396311,-1249810,-131587,-131587,-525832,-4605256,-7633528,-9016977,-10071206,-7964547,-4870226,-986640,-131587,-131587,-197380,-2695713,-7040105,-9870744,-9874342,-8556431,-6581104,-3354936,-460296,-197380,-788750,-4933193,-8290430,-10003356,-10269876,-9675429,-9014930,-7434868,-5131340,-3617588,-2894127,-7960185,-10197914,-10923947,-11715522,-11582653,-11121587,-10264992,-9014656,-8422263,-6643552,-9473682,-11579827,-12501442,-12307660,-12372683,-12306120,-11779262,-10791845,-10988966,-11316652,-8947603,-12633288,-13160144,-13096919,-13096150,-13095893,-12963534,-11648699,-11583421,-12173762,-11646140,-12172998,-13161686,-13951712,-13885406,-13885149,-13752790,-12897989,-12964557,-13095890,-13489621,-12501709,-13556443,-14412005,-14345698,-14476514,-13818836,-13160899,-13490383,-13884634,-14212827,-14015966,-13818332,-14477284,-14542821,-14542563,-13950422,-13227718,-13885144,-14082013,-14213598,-14542050,-13556444,0,0,0.88,0
110,'2021/01/06 03:33:53:008',1,-9349281,-7636610,-5396311,-1249810,-131587,-131587,-525832,-4605256,-7633528,-9016977,-10071206,-7964547,-4870226,-986640,-131587,-131587,-197380,-2695713,-7040105,-9870744,-9874342,-8556431,-6581104,-3354936,-460296,-197380,-788750,-4933193,-8290430,-10003356,-10269876,-9675429,-9014930,-7434868,-5131340,-3617588,-2894127,-7960185,-10197914,-10923947,-11715522,-11582653,-11121587,-10264992,-9014656,-8422263,-6643552,-9473682,-11579827,-12501442,-12307660,-12372683,-12306120,-11779262,-10791845,-10988966,-11316652,-8947603,-12633288,-13160144,-13096919,-13096150,-13095893,-12963534,-11648699,-11583421,-12173762,-11646140,-12172998,-13161686,-13951712,-13885406,-13885149,-13752790,-12897989,-12964557,-13095890,-13489621,-12501709,-13556443,-14412005,-14345698,-14476514,-13818836,-13160899,-13490383,-13884634,-14212827,-14015966,-13818332,-14477284,-14542821,-14542563,-13950422,-13227718,-13885144,-14082013,-14213598,-14542050,-13556444,0,0,0.88,0
111,'2021/01/06 03:33:53:040',1,-9415071,-7702400,-5461590,-1249553,-131587,-131587,-591624,-4736840,-7699575,-9148560,-10136997,-8030082,-4936018,-1052176,-131587,-131587,-197380,-2827041,-7237225,-10002072,-9939876,-8621966,-6712431,-3420729,-460296,-197380,-854544,-5130571,-8422271,-10134683,-10335409,-9806754,-9146257,-7500659,-5262925,-3749174,-3025712,-8091514,-10263706,-11055530,-11781056,-11648443,-11252914,-10396575,-9080448,-8553591,-6775136,-9539475,-11711410,-12633025,-12373449,-12438474,-12371910,-11910588,-10857636,-11120294,-11448235,-9079188,-12764614,-13291726,-13162965,-13161939,-13161683,-13029324,-11714489,-11649210,-12305089,-11777467,-12304324,-13227475,-14082782,-14016732,-14016219,-13752787,-12897985,-12964554,-13227217,-13555667,-12633291,-13622233,-14543074,-14477024,-14542303,-13884625,-13292225,-13555915,-14015960,-14278617,-14081499,-13949657,-14608609,-14674145,-14608352,-14082006,-13424838,-14016725,-14213339,-14344923,-14542303,-13687768,0,0,0.88,0
112,'2021/01/06 03:33:53:040',1,-9415071,-7702400,-5461590,-1249553,-131587,-131587,-591624,-4736840,-7699575,-9148560,-10136997,-8030082,-4936018,-1052176,-131587,-131587,-197380,-2827041,-7237225,-10002072,-9939876,-8621966,-6712431,-3420729,-460296,-197380,-854544,-5130571,-8422271,-10134683,-10335409,-9806754,-9146257,-7500659,-5262925,-3749174,-3025712,-8091514,-10263706,-11055530,-11781056,-11648443,-11252914,-10396575,-9080448,-8553591,-6775136,-9539475,-11711410,-12633025,-12373449,-12438474,-12371910,-11910588,-10857636,-11120294,-11448235,-9079188,-12764614,-13291726,-13162965,-13161939,-13161683,-13029324,-11714489,-11649210,-12305089,-11777467,-12304324,-13227475,-14082782,-14016732,-14016219,-13752787,-12897985,-12964554,-13227217,-13555667,-12633291,-13622233,-14543074,-14477024,-14542303,-13884625,-13292225,-13555915,-14015960,-14278617,-14081499,-13949657,-14608609,-14674145,-14608352,-14082006,-13424838,-14016725,-14213339,-14344923,-14542303,-13687768,0,0,0.88,0
113,'2021/01/06 03:33:53:040',1,-9415071,-7702400,-5461590,-1249553,-131587,-131587,-591624,-4736840,-7699575,-9148560,-10136997,-8030082,-4936018,-1052176,-131587,-131587,-197380,-2827041,-7237225,-10002072,-9939876,-8621966,-6712431,-3420729,-460296,-197380,-854544,-5130571,-8422271,-10134683,-10335409,-9806754,-9146257,-7500659,-5262925,-3749174,-3025712,-8091514,-10263706,-11055530,-11781056,-11648443,-11252914,-10396575,-9080448,-8553591,-6775136,-9539475,-11711410,-12633025,-12373449,-12438474,-12371910,-11910588,-10857636,-11120294,-11448235,-9079188,-12764614,-13291726,-13162965,-13161939,-13161683,-13029324,-11714489,-11649210,-12305089,-11777467,-12304324,-13227475,-14082782,-14016732,-14016219,-13752787,-12897985,-12964554,-13227217,-13555667,-12633291,-13622233,-14543074,-14477024,-14542303,-13884625,-13292225,-13555915,-14015960,-14278617,-14081499,-13949657,-14608609,-14674145,-14608352,-14082006,-13424838,-14016725,-14213339,-14344923,-14542303,-13687768,0,0,0.88,0
114,'2021/01/06 03:33:53:040',1,-9415071,-7702400,-5461590,-1249553,-131587,-131587,-591624,-4736840,-7699575,-9148560,-10136997,-8030082,-4936018,-1052176,-131587,-131587,-197380,-2827041,-7237225,-10002072,-9939876,-8621966,-6712431,-3420729,-460296,-197380,-854544,-5130571,-8422271,-10134683,-10335409,-9806754,-9146257,-7500659,-5262925,-3749174,-3025712,-8091514,-10263706,-11055530,-11781056,-11648443,-11252914,-10396575,-9080448,-8553591,-6775136,-9539475,-11711410,-12633025,-12373449,-12438474,-12371910,-11910588,-10857636,-11120294,-11448235,-9079188,-12764614,-13291726,-13162965,-13161939,-13161683,-13029324,-11714489,-11649210,-12305089,-11777467,-12304324,-13227475,-14082782,-14016732,-14016219,-13752787,-12897985,-12964554,-13227217,-13555667,-12633291,-13622233,-14543074,-14477024,-14542303,-13884625,-13292225,-13555915,-14015960,-14278617,-14081499,-13949657,-14608609,-14674145,-14608352,-14082006,-13424838,-14016725,-14213339,-14344923,-14542303,-13687768,0,0,0.88,0
115,'2021/01/06 03:33:53:041',1,-9415071,-7702400,-5461590,-1249553,-131587,-131587,-591624,-4736840,-7699575,-9148560,-10136997,-8030082,-4936018,-1052176,-131587,-131587,-197380,-2827041,-7237225,-10002072,-9939876,-8621966,-6712431,-3420729,-460296,-197380,-854544,-5130571,-8422271,-10134683,-10335409,-9806754,-9146257,-7500659,-5262925,-3749174,-3025712,-8091514,-10263706,-11055530,-11781056,-11648443,-11252914,-10396575,-9080448,-8553591,-6775136,-9539475,-11711410,-12633025,-12373449,-12438474,-12371910,-11910588,-10857636,-11120294,-11448235,-9079188,-12764614,-13291726,-13162965,-13161939,-13161683,-13029324,-11714489,-11649210,-12305089,-11777467,-12304324,-13227475,-14082782,-14016732,-14016219,-13752787,-12897985,-12964554,-13227217,-13555667,-12633291,-13622233,-14543074,-14477024,-14542303,-13884625,-13292225,-13555915,-14015960,-14278617,-14081499,-13949657,-14608609,-14674145,-14608352,-14082006,-13424838,-14016725,-14213339,-14344923,-14542303,-13687768,0,0,0.88,0
116,'2021/01/06 03:33:53:041',1,-9415071,-7702400,-5461590,-1249553,-131587,-131587,-591624,-4736840,-7699575,-9148560,-10136997,-8030082,-4936018,-1052176,-131587,-131587,-197380,-2827041,-7237225,-10002072,-9939876,-8621966,-6712431,-3420729,-460296,-197380,-854544,-5130571,-8422271,-10134683,-10335409,-9806754,-9146257,-7500659,-5262925,-3749174,-3025712,-8091514,-10263706,-11055530,-11781056,-11648443,-11252914,-10396575,-9080448,-8553591,-6775136,-9539475,-11711410,-12633025,-12373449,-12438474,-12371910,-11910588,-10857636,-11120294,-11448235,-9079188,-12764614,-13291726,-13162965,-13161939,-13161683,-13029324,-11714489,-11649210,-12305089,-11777467,-12304324,-13227475,-14082782,-14016732,-14016219,-13752787,-12897985,-12964554,-13227217,-13555667,-12633291,-13622233,-14543074,-14477024,-14542303,-13884625,-13292225,-13555915,-14015960,-14278617,-14081499,-13949657,-14608609,-14674145,-14608352,-14082006,-13424838,-14016725,-14213339,-14344923,-14542303,-13687768,0,0,0.88,0
117,'2021/01/06 03:33:53:041',1,-9415071,-7702400,-5461590,-1249553,-131587,-131587,-591624,-4736840,-7699575,-9148560,-10136997,-8030082,-4936018,-1052176,-131587,-131587,-197380,-2827041,-7237225,-10002072,-9939876,-8621966,-6712431,-3420729,-460296,-197380,-854544,-5130571,-8422271,-10134683,-10335409,-9806754,-9146257,-7500659,-5262925,-3749174,-3025712,-8091514,-10263706,-11055530,-11781056,-11648443,-11252914,-10396575,-9080448,-8553591,-6775136,-9539475,-11711410,-12633025,-12373449,-12438474,-12371910,-11910588,-10857636,-11120294,-11448235,-9079188,-12764614,-13291726,-13162965,-13161939,-13161683,-13029324,-11714489,-11649210,-12305089,-11777467,-12304324,-13227475,-14082782,-14016732,-14016219,-13752787,-12897985,-12964554,-13227217,-13555667,-12633291,-13622233,-14543074,-14477024,-14542303,-13884625,-13292225,-13555915,-14015960,-14278617,-14081499,-13949657,-14608609,-14674145,-14608352,-14082006,-13424838,-14016725,-14213339,-14344923,-14542303,-13687768,0,0,0.88,0
118,'2021/01/06 03:33:53:041',1,-9415071,-7702400,-5461590,-1249553,-131587,-131587,-591624,-4736840,-7699575,-9148560,-10136997,-8030082,-4936018,-1052176,-131587,-131587,-197380,-2827041,-7237225,-10002072,-9939876,-8621966,-6712431,-3420729,-460296,-197380,-854544,-5130571,-8422271,-10134683,-10335409,-9806754,-9146257,-7500659,-5262925,-3749174,-3025712,-8091514,-10263706,-11055530,-11781056,-11648443,-11252914,-10396575,-9080448,-8553591,-6775136,-9539475,-11711410,-12633025,-12373449,-12438474,-12371910,-11910588,-10857636,-11120294,-11448235,-9079188,-12764614,-13291726,-13162965,-13161939,-13161683,-13029324,-11714489,-11649210,-12305089,-11777467,-12304324,-13227475,-14082782,-14016732,-14016219,-13752787,-12897985,-12964554,-13227217,-13555667,-12633291,-13622233,-14543074,-14477024,-14542303,-13884625,-13292225,-13555915,-14015960,-14278617,-14081499,-13949657,-14608609,-14674145,-14608352,-14082006,-13424838,-14016725,-14213339,-14344923,-14542303,-13687768,0,0,0.88,0
119,'2021/01/06 03:33:53:042',1,-9415071,-7702400,-5461590,-1249553,-131587,-131587,-591624,-4736840,-7699575,-9148560,-10136997,-8030082,-4936018,-1052176,-131587,-131587,-197380,-2827041,-7237225,-10002072,-9939876,-8621966,-6712431,-3420729,-460296,-197380,-854544,-5130571,-8422271,-10134683,-10335409,-9806754,-9146257,-7500659,-5262925,-3749174,-3025712,-8091514,-10263706,-11055530,-11781056,-11648443,-11252914,-10396575,-9080448,-8553591,-6775136,-9539475,-11711410,-12633025,-12373449,-12438474,-12371910,-11910588,-10857636,-11120294,-11448235,-9079188,-12764614,-13291726,-13162965,-13161939,-13161683,-13029324,-11714489,-11649210,-12305089,-11777467,-12304324,-13227475,-14082782,-14016732,-14016219,-13752787,-12897985,-12964554,-13227217,-13555667,-12633291,-13622233,-14543074,-14477024,-14542303,-13884625,-13292225,-13555915,-14015960,-14278617,-14081499,-13949657,-14608609,-14674145,-14608352,-14082006,-13424838,-14016725,-14213339,-14344923,-14542303,-13687768,0,0,0.88,0
120,'2021/01/06 03:33:53:042',1,-9415071,-7702400,-5461590,-1249553,-131587,-131587,-591624,-4736840,-7699575,-9148560,-10136997,-8030082,-4936018,-1052176,-131587,-131587,-197380,-2827041,-7237225,-10002072,-9939876,-8621966,-6712431,-3420729,-460296,-197380,-854544,-5130571,-8422271,-10134683,-10335409,-9806754,-9146257,-7500659,-5262925,-3749174,-3025712,-8091514,-10263706,-11055530,-11781056,-11648443,-11252914,-10396575,-9080448,-8553591,-6775136,-9539475,-11711410,-12633025,-12373449,-12438474,-12371910,-11910588,-10857636,-11120294,-11448235,-9079188,-12764614,-13291726,-13162965,-13161939,-13161683,-13029324,-11714489,-11649210,-12305089,-11777467,-12304324,-13227475,-14082782,-14016732,-14016219,-13752787,-12897985,-12964554,-13227217,-13555667,-12633291,-13622233,-14543074,-14477024,-14542303,-13884625,-13292225,-13555915,-14015960,-14278617,-14081499,-13949657,-14608609,-14674145,-14608352,-14082006,-13424838,-14016725,-14213339,-14344923,-14542303,-13687768,0,0,0.88,0
121,'2021/01/06 03:33:53:073',1,-9480608,-7767937,-5461846,-1249809,-131587,-131587,-591624,-4802633,-7765369,-9148817,-10202790,-8095875,-5001811,-1052433,-131587,-131587,-262916,-2827042,-7303275,-10068120,-9940132,-8688015,-6778224,-3486522,-525833,-131587,-920337,-5261901,-8553601,-10134940,-10335410,-9872548,-9212050,-7566453,-5328975,-3880759,-3091505,-8157564,-10395035,-11055788,-11846849,-11713980,-11318707,-10462368,-9145985,-8619384,-6840929,-9670805,-11777204,-12698562,-12438986,-12504266,-12437702,-11910845,-10923429,-11186087,-11514028,-9144981,-12830151,-13291727,-13228502,-13162196,-13227475,-13029325,-11780025,-11649211,-12370881,-11777723,-12370117,-13293012,-14083039,-14016733,-14016475,-13753044,-12897985,-12964554,-13227217,-13555668,-12633291,-13687769,-14543330,-14477025,-14607839,-13950161,-13292481,-13556172,-14015960,-14278618,-14147292,-14015193,-14608609,-14674401,-14673888,-14082006,-13490374,-14082262,-14213339,-14410460,-14607839,-13687769,0,0,0.88,0
122,'2021/01/06 03:33:53:073',1,-9480608,-7767937,-5461846,-1249809,-131587,-131587,-591624,-4802633,-7765369,-9148817,-10202790,-8095875,-5001811,-1052433,-131587,-131587,-262916,-2827042,-7303275,-10068120,-9940132,-8688015,-6778224,-3486522,-525833,-131587,-920337,-5261901,-8553601,-10134940,-10335410,-9872548,-9212050,-7566453,-5328975,-3880759,-3091505,-8157564,-10395035,-11055788,-11846849,-11713980,-11318707,-10462368,-9145985,-8619384,-6840929,-9670805,-11777204,-12698562,-12438986,-12504266,-12437702,-11910845,-10923429,-11186087,-11514028,-9144981,-12830151,-13291727,-13228502,-13162196,-13227475,-13029325,-11780025,-11649211,-12370881,-11777723,-12370117,-13293012,-14083039,-14016733,-14016475,-13753044,-12897985,-12964554,-13227217,-13555668,-12633291,-13687769,-14543330,-14477025,-14607839,-13950161,-13292481,-13556172,-14015960,-14278618,-14147292,-14015193,-14608609,-14674401,-14673888,-14082006,-13490374,-14082262,-14213339,-14410460,-14607839,-13687769,0,0,0.88,0
123,'2021/01/06 03:33:53:073',1,-9480608,-7767937,-5461846,-1249809,-131587,-131587,-591624,-4802633,-7765369,-9148817,-10202790,-8095875,-5001811,-1052433,-131587,-131587,-262916,-2827042,-7303275,-10068120,-9940132,-8688015,-6778224,-3486522,-525833,-131587,-920337,-5261901,-8553601,-10134940,-10335410,-9872548,-9212050,-7566453,-5328975,-3880759,-3091505,-8157564,-10395035,-11055788,-11846849,-11713980,-11318707,-10462368,-9145985,-8619384,-6840929,-9670805,-11777204,-12698562,-12438986,-12504266,-12437702,-11910845,-10923429,-11186087,-11514028,-9144981,-12830151,-13291727,-13228502,-13162196,-13227475,-13029325,-11780025,-11649211,-12370881,-11777723,-12370117,-13293012,-14083039,-14016733,-14016475,-13753044,-12897985,-12964554,-13227217,-13555668,-12633291,-13687769,-14543330,-14477025,-14607839,-13950161,-13292481,-13556172,-14015960,-14278618,-14147292,-14015193,-14608609,-14674401,-14673888,-14082006,-13490374,-14082262,-14213339,-14410460,-14607839,-13687769,0,0,0.88,0
124,'2021/01/06 03:33:53:074',1,-9480608,-7767937,-5461846,-1249809,-131587,-131587,-591624,-4802633,-7765369,-9148817,-10202790,-8095875,-5001811,-1052433,-131587,-131587,-262916,-2827042,-7303275,-10068120,-9940132,-8688015,-6778224,-3486522,-525833,-131587,-920337,-5261901,-8553601,-10134940,-10335410,-9872548,-9212050,-7566453,-5328975,-3880759,-3091505,-8157564,-10395035,-11055788,-11846849,-11713980,-11318707,-10462368,-9145985,-8619384,-6840929,-9670805,-11777204,-12698562,-12438986,-12504266,-12437702,-11910845,-10923429,-11186087,-11514028,-9144981,-12830151,-13291727,-13228502,-13162196,-13227475,-13029325,-11780025,-11649211,-12370881,-11777723,-12370117,-13293012,-14083039,-14016733,-14016475,-13753044,-12897985,-12964554,-13227217,-13555668,-12633291,-13687769,-14543330,-14477025,-14607839,-13950161,-13292481,-13556172,-14015960,-14278618,-14147292,-14015193,-14608609,-14674401,-14673888,-14082006,-13490374,-14082262,-14213339,-14410460,-14607839,-13687769,0,0,0.88,0
125,'2021/01/06 03:33:53:074',1,-9480608,-7767937,-5461846,-1249809,-131587,-131587,-591624,-4802633,-7765369,-9148817,-10202790,-8095875,-5001811,-1052433,-131587,-131587,-262916,-2827042,-7303275,-10068120,-9940132,-8688015,-6778224,-3486522,-525833,-131587,-920337,-5261901,-8553601,-10134940,-10335410,-9872548,-9212050,-7566453,-5328975,-3880759,-3091505,-8157564,-10395035,-11055788,-11846849,-11713980,-11318707,-10462368,-9145985,-8619384,-6840929,-9670805,-11777204,-12698562,-12438986,-12504266,-12437702,-11910845,-10923429,-11186087,-11514028,-9144981,-12830151,-13291727,-13228502,-13162196,-13227475,-13029325,-11780025,-11649211,-12370881,-11777723,-12370117,-13293012,-14083039,-14016733,-14016475,-13753044,-12897985,-12964554,-13227217,-13555668,-12633291,-13687769,-14543330,-14477025,-14607839,-13950161,-13292481,-13556172,-14015960,-14278618,-14147292,-14015193,-14608609,-14674401,-14673888,-14082006,-13490374,-14082262,-14213339,-14410460,-14607839,-13687769,0,0,0.88,0
126,'2021/01/06 03:33:53:074',1,-9480608,-7767937,-5461846,-1249809,-131587,-131587,-591624,-4802633,-7765369,-9148817,-10202790,-8095875,-5001811,-1052433,-131587,-131587,-262916,-2827042,-7303275,-10068120,-9940132,-8688015,-6778224,-3486522,-525833,-131587,-920337,-5261901,-8553601,-10134940,-10335410,-9872548,-9212050,-7566453,-5328975,-3880759,-3091505,-8157564,-10395035,-11055788,-11846849,-11713980,-11318707,-10462368,-9145985,-8619384,-6840929,-9670805,-11777204,-12698562,-12438986,-12504266,-12437702,-11910845,-10923429,-11186087,-11514028,-9144981,-12830151,-13291727,-13228502,-13162196,-13227475,-13029325,-11780025,-11649211,-12370881,-11777723,-12370117,-13293012,-14083039,-14016733,-14016475,-13753044,-12897985,-12964554,-13227217,-13555668,-12633291,-13687769,-14543330,-14477025,-14607839,-13950161,-13292481,-13556172,-14015960,-14278618,-14147292,-14015193,-14608609,-14674401,-14673888,-14082006,-13490374,-14082262,-14213339,-14410460,-14607839,-13687769,0,0,0.88,0
127,'2021/01/06 03:33:53:074',1,-9480608,-7767937,-5461846,-1249809,-131587,-131587,-591624,-4802633,-7765369,-9148817,-10202790,-8095875,-5001811,-1052433,-131587,-131587,-262916,-2827042,-7303275,-10068120,-9940132,-8688015,-6778224,-3486522,-525833,-131587,-920337,-5261901,-8553601,-10134940,-10335410,-9872548,-9212050,-7566453,-5328975,-3880759,-3091505,-8157564,-10395035,-11055788,-11846849,-11713980,-11318707,-10462368,-9145985,-8619384,-6840929,-9670805,-11777204,-12698562,-12438986,-12504266,-12437702,-11910845,-10923429,-11186087,-11514028,-9144981,-12830151,-13291727,-13228502,-13162196,-13227475,-13029325,-11780025,-11649211,-12370881,-11777723,-12370117,-13293012,-14083039,-14016733,-14016475,-13753044,-12897985,-12964554,-13227217,-13555668,-12633291,-13687769,-14543330,-14477025,-14607839,-13950161,-13292481,-13556172,-14015960,-14278618,-14147292,-14015193,-14608609,-14674401,-14673888,-14082006,-13490374,-14082262,-14213339,-14410460,-14607839,-13687769,0,0,0.88,0
128,'2021/01/06 03:33:53:074',1,-9480608,-7767937,-5461846,-1249809,-131587,-131587,-591624,-4802633,-7765369,-9148817,-10202790,-8095875,-5001811,-1052433,-131587,-131587,-262916,-2827042,-7303275,-10068120,-9940132,-8688015,-6778224,-3486522,-525833,-131587,-920337,-5261901,-8553601,-10134940,-10335410,-9872548,-9212050,-7566453,-5328975,-3880759,-3091505,-8157564,-10395035,-11055788,-11846849,-11713980,-11318707,-10462368,-9145985,-8619384,-6840929,-9670805,-11777204,-12698562,-12438986,-12504266,-12437702,-11910845,-10923429,-11186087,-11514028,-9144981,-12830151,-13291727,-13228502,-13162196,-13227475,-13029325,-11780025,-11649211,-12370881,-11777723,-12370117,-13293012,-14083039,-14016733,-14016475,-13753044,-12897985,-12964554,-13227217,-13555668,-12633291,-13687769,-14543330,-14477025,-14607839,-13950161,-13292481,-13556172,-14015960,-14278618,-14147292,-14015193,-14608609,-14674401,-14673888,-14082006,-13490374,-14082262,-14213339,-14410460,-14607839,-13687769,0,0,0.88,0
